File,Run,Module,Name,
Red8012154-448.sca,Red8012154-448-20121126-22:26:49-11893,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.969669
Red8012154-449.sca,Red8012154-449-20121126-22:26:53-11897,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.964286
Red8012154-45.sca,Red8012154-45-20121126-21:59:09-10449,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-450.sca,Red8012154-450-20121126-22:26:57-11901,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.9875
Red8012154-451.sca,Red8012154-451-20121126-22:26:59-11902,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-452.sca,Red8012154-452-20121126-22:27:06-11909,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-453.sca,Red8012154-453-20121126-22:27:06-11910,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-454.sca,Red8012154-454-20121126-22:27:13-11914,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.982143
Red8012154-455.sca,Red8012154-455-20121126-22:27:16-11918,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.923026
Red8012154-456.sca,Red8012154-456-20121126-22:27:21-11922,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.988636
Red8012154-457.sca,Red8012154-457-20121126-22:27:24-11923,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972222
Red8012154-458.sca,Red8012154-458-20121126-22:27:30-11928,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-459.sca,Red8012154-459-20121126-22:27:31-11932,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.967708
Red8012154-46.sca,Red8012154-46-20121126-21:59:13-10453,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-460.sca,Red8012154-460-20121126-22:27:37-11936,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.975
Red8012154-461.sca,Red8012154-461-20121126-22:27:39-11937,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972222
Red8012154-462.sca,Red8012154-462-20121126-22:27:44-11941,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.947619
Red8012154-463.sca,Red8012154-463-20121126-22:27:47-11945,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.991071
Red8012154-464.sca,Red8012154-464-20121126-22:27:52-11949,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.97619
Red8012154-465.sca,Red8012154-465-20121126-22:27:57-11953,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-466.sca,Red8012154-466-20121126-22:28:01-11957,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.958333
Red8012154-467.sca,Red8012154-467-20121126-22:28:05-11958,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-468.sca,Red8012154-468-20121126-22:28:10-11962,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940972
Red8012154-469.sca,Red8012154-469-20121126-22:28:13-11966,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-47.sca,Red8012154-47-20121126-21:59:19-10457,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940257
Red8012154-470.sca,Red8012154-470-20121126-22:28:17-11970,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.970588
Red8012154-471.sca,Red8012154-471-20121126-22:28:21-11974,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.96875
Red8012154-472.sca,Red8012154-472-20121126-22:28:27-11978,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.98913
Red8012154-473.sca,Red8012154-473-20121126-22:28:30-11979,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-474.sca,Red8012154-474-20121126-22:28:35-11986,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.977273
Red8012154-475.sca,Red8012154-475-20121126-22:28:38-11987,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-476.sca,Red8012154-476-20121126-22:28:44-11991,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.943681
Red8012154-477.sca,Red8012154-477-20121126-22:28:47-11995,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-478.sca,Red8012154-478-20121126-22:28:51-11999,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.97619
Red8012154-479.sca,Red8012154-479-20121126-22:28:55-12000,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972953
Red8012154-48.sca,Red8012154-48-20121126-21:59:24-10461,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-480.sca,Red8012154-480-20121126-22:29:00-12007,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.971405
Red8012154-481.sca,Red8012154-481-20121126-22:29:04-12008,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-482.sca,Red8012154-482-20121126-22:29:08-12012,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-483.sca,Red8012154-483-20121126-22:29:11-12016,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940705
Red8012154-484.sca,Red8012154-484-20121126-22:29:16-12020,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-485.sca,Red8012154-485-20121126-22:29:18-12021,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.976732
Red8012154-486.sca,Red8012154-486-20121126-22:29:24-12025,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.963636
Red8012154-487.sca,Red8012154-487-20121126-22:29:27-12029,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.928105
Red8012154-488.sca,Red8012154-488-20121126-22:29:34-12033,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.961538
Red8012154-489.sca,Red8012154-489-20121126-22:29:35-12037,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-49.sca,Red8012154-49-20121126-21:59:31-10470,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.977273
Red8012154-490.sca,Red8012154-490-20121126-22:29:41-12041,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.978261
Red8012154-491.sca,Red8012154-491-20121126-22:29:43-12042,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940476
Red8012154-492.sca,Red8012154-492-20121126-22:29:50-12050,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.967844
Red8012154-493.sca,Red8012154-493-20121126-22:29:51-12051,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-494.sca,Red8012154-494-20121126-22:30:00-12055,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.986842
Red8012154-495.sca,Red8012154-495-20121126-22:30:00-12056,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.988095
Red8012154-496.sca,Red8012154-496-20121126-22:30:08-12063,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.970588
Red8012154-497.sca,Red8012154-497-20121126-22:30:10-12064,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.953125
Red8012154-498.sca,Red8012154-498-20121126-22:30:17-12071,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-499.sca,Red8012154-499-20121126-22:30:19-12072,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.969669
Red8012154-5.sca,Red8012154-5-20121126-21:55:44-10260,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.988095
Red8012154-50.sca,Red8012154-50-20121126-21:59:35-10475,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.961538
Red8012154-500.sca,Red8012154-500-20121126-22:30:24-12076,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.96822
Red8012154-501.sca,Red8012154-501-20121126-22:30:28-12080,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.94881
Red8012154-502.sca,Red8012154-502-20121126-22:30:43-12090,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.958027
Red8012154-503.sca,Red8012154-503-20121126-22:30:46-12094,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.968864
Red8012154-504.sca,Red8012154-504-20121126-22:31:02-12104,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.992647
Red8012154-505.sca,Red8012154-505-20121126-22:31:03-12105,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.961144
Red8012154-506.sca,Red8012154-506-20121126-22:31:18-12115,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.919801
Red8012154-507.sca,Red8012154-507-20121126-22:31:20-12116,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.952607
Red8012154-508.sca,Red8012154-508-20121126-22:31:36-12129,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.943629
Red8012154-509.sca,Red8012154-509-20121126-22:31:38-12130,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.948718
Red8012154-51.sca,Red8012154-51-20121126-21:59:43-10482,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.956439
Red8012154-510.sca,Red8012154-510-20121126-22:31:54-12140,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.960285
Red8012154-511.sca,Red8012154-511-20121126-22:31:56-12144,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.962963
Red8012154-512.sca,Red8012154-512-20121126-22:32:12-12154,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.920769
Red8012154-513.sca,Red8012154-513-20121126-22:32:14-12155,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.969208
Red8012154-514.sca,Red8012154-514-20121126-22:32:28-12165,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.873917
Red8012154-515.sca,Red8012154-515-20121126-22:32:32-12170,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.956473
Red8012154-516.sca,Red8012154-516-20121126-22:32:46-12180,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.9781
Red8012154-517.sca,Red8012154-517-20121126-22:32:49-12182,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.965862
Red8012154-518.sca,Red8012154-518-20121126-22:33:04-12192,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.899936
Red8012154-519.sca,Red8012154-519-20121126-22:33:06-12196,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972149
Red8012154-52.sca,Red8012154-52-20121126-21:59:48-10489,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.961538
Red8012154-520.sca,Red8012154-520-20121126-22:33:22-12206,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984848
Red8012154-521.sca,Red8012154-521-20121126-22:33:23-12207,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.975298
Red8012154-522.sca,Red8012154-522-20121126-22:33:40-12217,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.955857
Red8012154-523.sca,Red8012154-523-20121126-22:33:45-12221,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.907085
Red8012154-524.sca,Red8012154-524-20121126-22:33:58-12231,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.959543
Red8012154-525.sca,Red8012154-525-20121126-22:34:02-12235,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.954262
Red8012154-526.sca,Red8012154-526-20121126-22:34:15-12242,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.945709
Red8012154-527.sca,Red8012154-527-20121126-22:34:23-12249,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.941895
Red8012154-528.sca,Red8012154-528-20121126-22:34:32-12256,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972189
Red8012154-529.sca,Red8012154-529-20121126-22:34:41-12263,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.952068
Red8012154-53.sca,Red8012154-53-20121126-21:59:55-10496,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.977273
Red8012154-530.sca,Red8012154-530-20121126-22:34:51-12271,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.946123
Red8012154-531.sca,Red8012154-531-20121126-22:34:59-12276,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.944556
Red8012154-532.sca,Red8012154-532-20121126-22:35:07-12283,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.927035
Red8012154-533.sca,Red8012154-533-20121126-22:35:18-12290,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.966856
Red8012154-534.sca,Red8012154-534-20121126-22:35:24-12294,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.961871
Red8012154-535.sca,Red8012154-535-20121126-22:35:34-12301,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.96859
Red8012154-536.sca,Red8012154-536-20121126-22:35:43-12308,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.949928
Red8012154-537.sca,Red8012154-537-20121126-22:35:54-12315,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.956975
Red8012154-538.sca,Red8012154-538-20121126-22:36:02-12322,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.954427
Red8012154-539.sca,Red8012154-539-20121126-22:36:11-12329,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.948177
Red8012154-54.sca,Red8012154-54-20121126-21:59:57-10500,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-540.sca,Red8012154-540-20121126-22:36:21-12336,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.952963
Red8012154-541.sca,Red8012154-541-20121126-22:36:31-12343,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.939085
Red8012154-542.sca,Red8012154-542-20121126-22:36:37-12347,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.961481
Red8012154-543.sca,Red8012154-543-20121126-22:36:49-12354,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.974942
Red8012154-544.sca,Red8012154-544-20121126-22:36:53-12358,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.949167
Red8012154-545.sca,Red8012154-545-20121126-22:37:07-12368,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.981125
Red8012154-546.sca,Red8012154-546-20121126-22:37:10-12369,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972222
Red8012154-547.sca,Red8012154-547-20121126-22:37:24-12379,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.975806
Red8012154-548.sca,Red8012154-548-20121126-22:37:28-12383,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.905902
Red8012154-549.sca,Red8012154-549-20121126-22:37:42-12394,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.927859
Red8012154-55.sca,Red8012154-55-20121126-22:00:06-10517,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.985294
Red8012154-550.sca,Red8012154-550-20121126-22:37:46-12398,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.953094
Red8012154-551.sca,Red8012154-551-20121126-22:38:01-12408,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.950501
Red8012154-552.sca,Red8012154-552-20121126-22:38:04-12409,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.97619
Red8012154-553.sca,Red8012154-553-20121126-22:38:20-12419,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.962607
Red8012154-554.sca,Red8012154-554-20121126-22:38:20-12420,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940648
Red8012154-555.sca,Red8012154-555-20121126-22:38:36-12433,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.896577
Red8012154-556.sca,Red8012154-556-20121126-22:38:37-12434,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.990741
Red8012154-557.sca,Red8012154-557-20121126-22:38:53-12444,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.909082
Red8012154-558.sca,Red8012154-558-20121126-22:38:54-12445,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.973479
Red8012154-559.sca,Red8012154-559-20121126-22:39:10-12455,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.960773
Red8012154-56.sca,Red8012154-56-20121126-22:00:07-10518,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.98913
Red8012154-560.sca,Red8012154-560-20121126-22:39:12-12459,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.945301
Red8012154-561.sca,Red8012154-561-20121126-22:39:29-12469,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.981379
Red8012154-562.sca,Red8012154-562-20121126-22:39:31-12473,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.982407
Red8012154-563.sca,Red8012154-563-20121126-22:39:47-12483,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.966856
Red8012154-564.sca,Red8012154-564-20121126-22:39:49-12484,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.948504
Red8012154-565.sca,Red8012154-565-20121126-22:40:03-12495,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.965404
Red8012154-566.sca,Red8012154-566-20121126-22:40:10-12499,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.952851
Red8012154-567.sca,Red8012154-567-20121126-22:40:22-12509,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.936594
Red8012154-568.sca,Red8012154-568-20121126-22:40:32-12516,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940257
Red8012154-569.sca,Red8012154-569-20121126-22:40:37-12520,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.962143
Red8012154-57.sca,Red8012154-57-20121126-22:00:15-10522,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.968627
Red8012154-570.sca,Red8012154-570-20121126-22:40:51-12530,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.941361
Red8012154-571.sca,Red8012154-571-20121126-22:40:55-12531,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.919549
Red8012154-572.sca,Red8012154-572-20121126-22:41:08-12541,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.934034
Red8012154-573.sca,Red8012154-573-20121126-22:41:12-12545,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.956349
Red8012154-574.sca,Red8012154-574-20121126-22:41:24-12552,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.889028
Red8012154-575.sca,Red8012154-575-20121126-22:41:36-12563,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.960737
Red8012154-576.sca,Red8012154-576-20121126-22:41:41-12567,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.955269
Red8012154-577.sca,Red8012154-577-20121126-22:41:54-12574,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.901905
Red8012154-578.sca,Red8012154-578-20121126-22:41:57-12578,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.948161
Red8012154-579.sca,Red8012154-579-20121126-22:42:12-12588,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.966379
Red8012154-58.sca,Red8012154-58-20121126-22:00:16-10526,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.982143
Red8012154-580.sca,Red8012154-580-20121126-22:42:13-12589,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.912278
Red8012154-581.sca,Red8012154-581-20121126-22:42:30-12602,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.930669
